,state_cat,account_length,area_code_cat,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,churn_predict,churn_proba
1393,6,161,2,0,0,0,151.2,89,25.7,228.4,117,19.41,169.3,107,7.62,9.3,2,2.51,2,0,0,0.4229318419765121
1394,26,39,1,0,0,0,196.2,105,33.35,306.8,111,26.08,201.5,110,9.07,6.9,11,1.86,0,0,0,0.24342169524530688
1395,2,130,1,0,0,0,182.1,136,30.96,204.2,99,17.36,355.1,135,15.98,12.0,7,3.24,2,0,1,0.5208154519347117
1396,2,42,2,0,0,0,155.1,110,26.37,160.8,109,13.67,237.4,115,10.68,11.3,2,3.05,3,0,1,0.6076758937019421
1397,5,97,1,0,1,27,125.9,90,21.4,123.4,91,10.49,230.0,71,10.35,7.3,7,1.97,0,0,0,0.05294093289294587
1398,3,127,1,0,1,29,136.1,146,23.14,302.6,105,25.72,163.1,116,7.34,18.5,2,5.0,2,0,0,0.20473276486978043
1399,44,34,1,0,1,33,284.3,115,48.33,204.8,125,17.41,143.0,83,6.44,3.5,4,0.95,0,0,0,0.29647250683854265
1400,22,116,1,0,0,0,199.7,76,33.95,98.5,104,8.37,220.1,108,9.9,13.7,6,3.7,1,0,0,0.40352254174743757
1401,41,158,1,0,0,0,98.2,87,16.69,198.3,71,16.86,246.0,99,11.07,13.0,5,3.51,2,0,0,0.27157546911452934
1402,38,86,1,0,1,23,247.6,65,42.09,255.7,104,21.73,150.0,138,6.75,7.3,5,1.97,3,0,1,0.6821182634822991
1403,26,21,1,0,0,0,254.3,87,43.23,215.5,95,18.32,236.3,98,10.63,11.6,5,3.13,1,1,1,0.5757840098714919
1404,23,78,1,0,0,0,241.3,113,41.02,146.6,97,12.46,129.0,131,5.81,11.8,6,3.19,3,0,1,0.8230046745226484
1405,20,137,2,0,0,0,111.8,106,19.01,281.9,89,23.96,233.0,93,10.49,11.5,4,3.11,4,1,1,0.6419705784833327
1406,15,84,0,0,0,0,163.7,123,27.83,175.0,93,14.88,194.0,115,8.73,8.0,5,2.16,1,0,0,0.29945229934762524
1407,16,132,1,0,0,0,164.0,112,27.88,243.6,80,20.71,155.5,122,7.0,10.2,4,2.75,1,0,0,0.30025549720876976
1408,4,126,1,0,0,0,97.0,96,16.49,213.1,79,18.11,322.2,79,14.5,10.8,3,2.92,5,1,1,0.7490879661347694
1409,11,83,1,0,0,0,195.2,101,33.18,188.7,38,16.04,270.0,91,12.15,11.4,3,3.08,0,0,0,0.24108074767912246
1410,26,49,1,1,0,0,157.6,101,26.79,256.4,69,21.79,260.8,107,11.74,9.8,4,2.65,1,0,1,0.799594841145212
1411,3,148,1,0,0,0,168.7,125,28.68,208.5,79,17.72,184.1,86,8.28,6.8,6,1.84,2,0,0,0.4781198323074682
1412,13,43,1,0,0,0,253.6,110,43.11,253.3,92,21.53,161.3,103,7.26,10.2,3,2.75,3,1,1,0.8447097482342488
1413,46,78,0,0,1,38,199.0,96,33.83,75.5,93,6.42,180.2,78,8.11,7.5,7,2.03,1,0,0,0.22211332585034646
1414,4,65,0,0,0,0,182.5,58,31.03,201.9,93,17.16,189.1,97,8.51,8.6,5,2.32,1,0,0,0.3520236067551001
1415,20,79,1,0,0,0,81.2,91,13.8,215.7,126,18.33,245.9,85,11.07,10.9,4,2.94,1,0,0,0.1298814433770608
1416,20,76,1,0,0,0,179.1,110,30.45,157.2,81,13.36,240.0,109,10.8,6.5,3,1.76,0,0,0,0.2055301363429712
1417,29,124,1,0,0,0,182.7,98,31.06,197.2,93,16.76,220.6,105,9.93,8.1,4,2.19,1,0,0,0.35260561318878386
1418,1,98,0,0,0,0,207.0,94,35.19,256.3,64,21.79,137.6,60,6.19,10.4,4,2.81,2,0,1,0.5988925603101665
1419,49,142,1,0,0,0,243.4,76,41.38,161.4,102,13.72,120.5,105,5.42,10.0,5,2.7,4,0,1,0.9056965349474311
1420,32,146,1,0,0,0,157.4,89,26.76,196.0,117,16.66,147.7,150,6.65,10.8,4,2.92,0,0,0,0.16399254127769716
1421,15,84,2,0,0,0,233.9,76,39.76,153.2,96,13.02,228.0,82,10.26,12.8,5,3.46,3,0,1,0.8088366013433771
1422,29,200,0,0,0,0,195.4,71,33.22,249.4,96,21.2,233.1,132,10.49,12.9,2,3.48,3,0,1,0.7214143936098157
1423,36,17,0,0,0,0,180.4,121,30.67,228.5,111,19.42,199.5,99,8.98,14.8,5,4.0,0,0,0,0.2082504236298397
1424,10,84,1,0,0,0,172.3,92,29.29,224.2,96,19.06,223.4,100,10.05,9.7,1,2.62,2,0,0,0.4895848119865372
1425,29,67,0,0,0,0,144.7,91,24.6,219.6,106,18.67,233.5,98,10.51,12.6,8,3.4,1,0,0,0.25120250730395793
1426,40,125,0,0,0,0,143.6,119,24.41,238.5,119,20.27,173.6,89,7.81,10.9,4,2.94,2,0,0,0.3994709226174281
1427,5,61,2,0,0,0,88.1,60,14.98,129.7,108,11.02,169.0,87,7.61,13.3,4,3.59,2,0,0,0.24685688567038744
1428,40,103,1,0,1,30,254.1,75,43.2,200.4,116,17.03,185.9,109,8.37,6.6,2,1.78,2,0,1,0.5368951382474266
1429,32,20,0,0,0,0,131.5,64,22.36,161.8,124,13.75,158.6,106,7.14,14.8,5,4.0,0,0,0,0.12356315420161676
1430,31,115,2,0,0,0,156.8,104,26.66,264.7,84,22.5,249.0,112,11.21,7.4,8,2.0,0,0,0,0.16294620482922542
1431,42,139,2,0,0,0,196.9,58,33.47,137.1,91,11.65,216.6,101,9.75,9.8,3,2.65,1,0,0,0.3949584082399337
1432,13,96,1,0,0,0,178.0,140,30.26,294.6,125,25.04,242.2,91,10.9,12.0,6,3.24,2,0,1,0.5077553211441653
1433,13,101,2,0,0,0,195.8,105,33.29,184.5,109,15.68,172.0,128,7.74,11.8,2,3.19,2,0,1,0.56415007670499
1434,35,86,0,0,1,26,141.3,120,24.02,134.6,98,11.44,195.9,94,8.82,13.3,5,3.59,1,0,0,0.12033881956360752
1435,1,42,1,0,1,21,125.5,67,21.34,166.7,90,14.17,227.1,97,10.22,11.0,1,2.97,2,0,0,0.18359900644863036
1436,21,48,2,0,0,0,200.5,117,34.09,225.3,123,19.15,134.0,89,6.03,6.7,5,1.81,4,0,1,0.8474958737445106
1437,14,134,0,0,0,0,205.5,87,34.94,208.9,67,17.76,182.3,69,8.2,5.2,3,1.4,2,0,1,0.5942887960130981
1438,4,149,1,0,0,0,152.1,116,25.86,164.3,83,13.97,142.8,98,6.43,7.6,3,2.05,0,0,0,0.15493523890386895
1439,1,120,1,0,0,0,216.5,113,36.81,251.8,91,21.4,164.5,125,7.4,7.3,1,1.97,3,0,1,0.7721640005281919
1440,22,62,0,0,0,0,119.3,94,20.28,224.0,81,19.04,156.7,78,7.05,12.1,6,3.27,5,1,1,0.7986920857845191
1441,26,84,1,0,1,25,113.9,90,19.36,257.0,99,21.85,214.5,98,9.65,12.9,8,3.48,4,1,0,0.43955972609832245
1442,31,16,2,0,0,0,228.6,130,38.86,208.4,103,17.71,195.3,118,8.79,11.9,7,3.21,0,0,0,0.3272119267611093
1443,15,80,1,0,0,0,106.5,116,18.11,104.8,67,8.91,183.2,124,8.24,8.2,5,2.21,1,0,0,0.17088566104197292
1444,17,78,1,0,0,0,254.1,112,43.2,215.9,80,18.35,267.1,124,12.02,16.3,3,4.4,0,1,0,0.40236327116706766
1445,15,104,2,0,1,44,163.2,69,27.74,271.7,107,23.09,175.6,109,7.9,9.9,2,2.67,3,0,0,0.4224298174463345
1446,34,102,0,0,1,48,134.0,83,22.78,234.3,128,19.92,197.3,107,8.88,7.8,4,2.11,6,1,1,0.8038471476235091
1447,8,74,1,0,1,38,176.0,84,29.92,288.2,103,24.5,178.2,86,8.02,14.8,5,4.0,2,0,0,0.29982343296241865
1448,31,135,2,0,0,0,180.1,112,30.62,257.2,89,21.86,131.6,111,5.92,11.4,7,3.08,1,0,0,0.34507417847113986
1449,28,55,1,0,0,0,180.1,77,30.62,235.5,98,20.02,169.4,104,7.62,11.1,2,3.0,0,0,0,0.20762031839426362
1450,41,106,1,0,0,0,94.8,113,16.12,283.2,95,24.07,219.3,106,9.87,6.8,4,1.84,1,0,0,0.1507705444138672
1451,45,34,1,0,0,0,210.4,75,35.77,205.1,108,17.43,230.5,129,10.37,12.5,2,3.38,1,0,0,0.43675190035274997
1452,45,100,1,0,0,0,174.2,93,29.61,235.0,101,19.98,264.2,83,11.89,9.9,7,2.67,1,0,0,0.328273607616444
1453,13,127,0,0,0,0,189.7,110,32.25,142.4,116,12.1,175.2,79,7.88,8.5,8,2.3,2,0,1,0.5449361008518863
1454,13,65,0,0,1,19,259.0,96,44.03,332.3,106,28.25,130.1,95,5.85,7.5,7,2.03,1,0,0,0.38031076005766823
1455,24,109,1,0,1,39,86.4,69,14.69,189.1,108,16.07,225.4,119,10.14,4.8,4,1.3,2,0,0,0.12017402184123431
1456,34,98,0,0,0,0,136.9,120,23.27,180.6,84,15.35,172.9,94,7.78,11.9,4,3.21,4,1,1,0.7117750751512641
1457,18,76,2,0,1,17,234.9,111,39.93,255.4,143,21.71,194.6,80,8.76,15.4,3,4.16,1,0,0,0.31097389845084794
1458,44,141,2,0,0,0,196.5,104,33.41,175.1,111,14.88,209.6,110,9.43,14.1,4,3.81,6,0,1,0.9552643574417352
1459,23,136,1,0,0,0,221.4,120,37.64,249.5,78,21.21,192.0,68,8.64,13.6,2,3.67,0,0,0,0.3073277936495455
1460,41,69,0,0,1,33,170.2,113,28.93,192.4,69,16.35,112.0,108,5.04,13.0,1,3.51,2,0,0,0.2845292572196118
1461,39,42,0,0,0,0,191.9,139,32.62,304.2,91,25.86,179.5,91,8.08,11.7,4,3.16,0,0,0,0.23346513026430957
1462,25,162,1,1,0,0,172.1,138,29.26,165.9,93,14.1,279.0,81,12.56,9.2,6,2.48,2,0,1,0.9061277664744533
1463,27,49,1,0,0,0,189.9,104,32.28,247.4,120,21.03,159.8,113,7.19,10.1,6,2.73,1,0,0,0.3738381726785395
1464,45,103,0,0,0,0,147.8,71,25.13,182.6,103,15.52,260.8,95,11.74,6.9,3,1.86,1,0,0,0.2587116235378906
1465,45,102,2,0,0,0,62.5,68,10.63,222.2,114,18.89,142.4,96,6.41,12.5,5,3.38,1,0,0,0.10522386455677808
1466,42,222,1,0,0,0,256.6,119,43.62,230.8,98,19.62,236.0,97,10.62,12.2,5,3.29,1,1,1,0.5829319716017944
1467,37,100,1,0,1,20,123.7,98,21.03,200.8,125,17.07,181.0,118,8.15,9.6,5,2.59,1,0,0,0.09852930040451463
1468,29,86,0,0,0,0,113.1,77,19.23,294.4,126,25.02,101.4,94,4.56,13.4,3,3.62,1,0,0,0.18314320978616352
1469,8,94,1,0,1,38,220.0,102,37.4,180.3,119,15.33,136.2,90,6.13,10.3,2,2.78,1,0,0,0.2717848408595292
1470,7,106,1,0,0,0,147.7,105,25.11,215.0,129,18.28,267.2,95,12.02,11.0,3,2.97,1,0,0,0.25846712708229913
1471,1,91,1,0,0,0,271.9,106,46.22,231.9,116,19.71,247.0,110,11.12,9.3,3,2.51,1,1,1,0.6294686259290067
1472,28,62,2,0,0,0,196.2,107,33.35,103.9,104,8.83,203.8,88,9.17,13.2,4,3.56,1,0,0,0.39282719052661186
1473,20,47,1,0,0,0,111.3,92,18.92,109.4,108,9.3,116.9,80,5.26,10.8,8,2.92,1,0,0,0.17973406022181815
1474,18,51,1,0,0,0,176.7,129,30.04,218.9,125,18.61,183.9,51,8.28,9.1,4,2.46,0,0,0,0.20057749296350755
1475,36,116,0,0,0,0,211.3,91,35.92,190.9,116,16.23,184.1,134,8.28,6.3,4,1.7,2,0,1,0.6119911393702311
1476,13,145,1,0,0,0,219.0,98,37.23,176.1,109,14.97,166.3,132,7.48,6.8,3,1.84,2,0,1,0.635036617711509
1477,3,126,1,0,0,0,284.0,92,48.28,199.7,78,16.97,203.4,141,9.15,6.6,2,1.78,1,1,1,0.6646856795498286
1478,38,180,1,0,0,0,174.1,94,29.6,147.1,93,12.5,216.9,108,9.76,16.2,3,4.37,1,0,0,0.3279924587528657
1479,29,67,1,0,0,0,124.0,77,21.08,222.2,95,18.89,151.2,111,6.8,13.1,2,3.54,0,0,0,0.11357252252648492
1480,43,38,1,0,1,38,175.6,127,29.85,260.5,118,22.14,199.5,109,8.98,12.3,2,3.32,2,0,0,0.2987536588963412
1481,18,164,0,0,1,32,111.7,116,18.99,133.9,93,11.38,176.5,76,7.94,8.0,5,2.16,1,0,0,0.08574699430391583
1482,48,119,1,0,0,0,37.4,102,6.36,182.3,115,15.5,191.9,100,8.64,8.3,5,2.24,2,0,0,0.14653880021336518
1483,2,74,1,0,0,0,201.4,112,34.24,109.6,71,9.32,200.2,135,9.01,10.7,2,2.89,1,0,0,0.4087513912565089
1484,10,18,1,0,0,0,156.0,88,26.52,213.8,127,18.17,244.9,113,11.02,11.4,9,3.08,1,0,0,0.2792664175544884
1485,34,93,0,0,0,0,162.9,103,27.69,243.6,97,20.71,172.4,111,7.76,7.0,5,1.89,4,0,1,0.7747957590205129
1486,26,64,1,0,1,18,211.4,111,35.94,150.8,67,12.82,216.5,87,9.74,10.5,2,2.84,2,0,0,0.4021073302765601
1487,19,103,0,0,0,0,170.6,79,29.0,144.8,126,12.31,193.6,102,8.71,6.0,3,1.62,0,0,0,0.18839383377549662
1488,0,121,1,0,0,0,203.9,126,34.66,267.3,107,22.72,221.9,72,9.99,10.5,2,2.84,3,0,1,0.7426688577697732
1489,18,108,1,0,0,0,157.3,83,26.74,162.8,75,13.84,112.0,101,5.04,9.7,4,2.62,1,0,0,0.2826154714915694
1490,0,112,2,0,0,0,172.7,112,29.36,244.5,83,20.78,242.3,68,10.9,4.1,1,1.11,0,0,0,0.1925228602246393
1491,39,77,0,0,0,0,196.6,87,33.42,117.7,103,10.0,124.9,100,5.62,11.4,3,3.08,2,0,1,0.5666569755956763
1492,2,68,0,0,1,43,147.7,95,25.11,259.3,108,22.04,237.1,106,10.67,8.9,8,2.4,3,0,0,0.3750824311619851
1493,12,83,0,1,0,0,197.6,105,33.59,177.5,96,15.09,126.8,100,5.71,9.2,1,2.48,3,1,1,0.9641190175510714
1494,6,87,2,0,1,18,186.7,74,31.74,220.0,77,18.7,224.6,137,10.11,12.0,4,3.24,1,0,0,0.19619436264259704
1495,40,43,0,0,1,39,198.5,104,33.75,163.1,107,13.86,212.2,125,9.55,10.8,2,2.92,1,0,0,0.22101357642344238
1496,47,113,0,0,0,0,161.1,133,27.39,205.3,95,17.45,60.3,93,2.71,12.2,2,3.29,2,0,0,0.4540060584034345
1497,2,95,1,0,1,27,190.8,76,32.44,177.5,104,15.09,227.3,95,10.23,5.9,1,1.59,2,0,0,0.3408747617677159
1498,43,30,1,0,0,0,195.2,100,33.18,179.8,95,15.28,298.3,115,13.42,11.5,4,3.11,1,0,0,0.38978967907953543
1499,10,56,1,0,0,0,245.5,39,41.74,231.8,116,19.7,156.9,68,7.06,10.1,10,2.73,5,0,1,0.9520077745432265
1500,31,172,2,0,0,0,290.5,123,49.39,253.0,77,21.51,159.3,96,7.17,11.3,5,3.05,2,1,1,0.8124037985484296
1501,21,82,1,0,1,23,165.2,103,28.08,193.9,78,16.48,170.9,90,7.69,11.8,2,3.19,1,0,0,0.15650904936176518
1502,38,96,1,0,1,28,66.6,147,11.32,297.0,121,25.25,144.2,106,6.49,13.0,3,3.51,2,0,0,0.09593006490900259
1503,48,95,1,0,0,0,198.9,101,33.81,209.7,91,17.82,145.3,55,6.54,11.4,4,3.08,1,0,0,0.40106939282917775
1504,8,97,0,0,0,0,169.2,91,28.76,224.6,122,19.09,108.0,115,4.86,13.0,5,3.51,1,0,0,0.31437003713418776
1505,8,115,1,0,0,0,275.5,76,46.84,225.8,82,19.19,327.3,87,14.73,4.8,2,1.3,3,1,1,0.8779310348234713
1506,11,94,0,0,0,0,226.6,119,38.52,199.8,111,16.98,219.4,141,9.87,11.7,2,3.16,3,0,1,0.7940271761639526
1507,38,88,1,0,0,0,158.2,130,26.89,234.6,91,19.94,291.0,117,13.1,12.9,3,3.48,2,0,0,0.4448551740845381
1508,19,95,1,0,0,0,186.4,85,31.69,173.4,100,14.74,294.7,73,13.26,9.1,5,2.46,1,0,0,0.3634501959116418
1509,25,90,1,0,1,32,194.0,83,32.98,151.7,111,12.89,205.8,111,9.26,9.3,4,2.51,1,0,0,0.21129172278305025
1510,41,52,0,0,0,0,165.8,94,28.19,192.8,135,16.39,247.8,64,11.15,12.4,7,3.35,3,0,1,0.6396873844679591
1511,38,91,2,0,0,0,143.2,127,24.34,103.0,89,8.76,233.5,94,10.51,12.7,3,3.43,2,0,0,0.398247831756725
1512,20,163,2,0,0,0,238.6,107,40.56,178.0,85,15.13,196.0,124,8.82,6.2,4,1.67,1,0,1,0.526293730654492
1513,25,145,0,1,0,0,113.0,63,19.21,187.0,131,15.9,146.8,61,6.61,10.9,7,2.94,1,0,1,0.6931723228643408
1514,2,112,2,0,0,0,136.1,95,23.14,163.8,111,13.92,157.2,118,7.07,8.9,5,2.4,1,0,0,0.23114047728504694
1515,22,116,0,0,0,0,149.6,74,25.43,167.9,92,14.27,174.1,100,7.83,16.4,7,4.43,0,0,0,0.1508067110200682
1516,13,95,1,0,0,0,232.0,80,39.44,126.1,94,10.72,109.6,117,4.93,12.0,6,3.24,1,0,1,0.5052758112088728
1517,34,49,1,0,0,0,167.2,94,28.42,218.1,121,18.54,313.1,109,14.09,7.8,5,2.11,3,0,1,0.6437921195288899
1518,0,121,1,0,0,0,162.4,87,27.61,285.2,104,24.24,117.4,125,5.28,5.8,5,1.57,2,0,0,0.4581186658873408
1519,42,39,2,0,0,0,189.6,89,32.23,251.6,116,21.39,230.9,105,10.39,5.4,8,1.46,3,0,1,0.7063085592776618
1520,6,41,1,0,1,24,247.6,97,42.09,199.7,106,16.97,217.7,91,9.8,12.1,6,3.27,1,0,0,0.34669231426777003
1521,11,60,2,0,0,0,179.4,108,30.5,263.2,74,22.37,133.3,78,6.0,13.4,7,3.62,2,0,1,0.5122169659807531
1522,39,158,2,0,0,0,245.1,68,41.67,195.8,100,16.64,244.2,80,10.99,11.5,4,3.11,2,0,1,0.7082152805804851
1523,25,121,0,0,1,12,127.2,56,21.62,241.6,114,20.54,176.6,84,7.95,13.2,3,3.56,3,0,0,0.31606718982469023
1524,43,14,1,0,0,0,271.9,104,46.22,171.4,104,14.57,239.2,111,10.76,13.8,4,3.73,2,1,1,0.7735568017664353
1525,25,45,1,0,0,0,142.7,80,24.26,205.4,135,17.46,228.1,87,10.26,12.0,11,3.24,2,0,0,0.39672075437319476
1526,48,154,2,0,0,0,94.5,97,16.07,178.2,127,15.15,230.2,99,10.36,9.2,3,2.48,2,0,0,0.26234243698271087
1527,25,95,2,0,1,44,173.3,114,29.46,152.3,78,12.95,144.4,118,6.5,12.3,3,3.32,2,0,0,0.2926452540449584
1528,8,127,2,0,0,0,241.7,115,41.09,141.5,96,12.03,170.7,94,7.68,4.5,5,1.22,2,0,1,0.6991750427433209
1529,5,74,1,1,0,0,267.5,134,45.48,242.5,110,20.61,223.0,108,10.04,8.3,4,2.24,3,1,1,0.9849679282569989
1530,1,26,0,0,0,0,290.1,143,49.32,245.7,97,20.88,147.0,80,6.61,7.4,4,2.0,2,1,1,0.8116251333085781
1531,38,78,0,0,1,28,246.0,136,41.82,147.5,99,12.54,118.8,99,5.35,4.0,2,1.08,2,0,1,0.5111362056524963
1532,46,122,2,0,0,0,216.5,60,36.81,250.3,140,21.28,247.0,99,11.12,5.7,6,1.54,2,0,1,0.6276162059773933
1533,50,101,1,0,1,24,240.5,103,40.89,280.5,78,23.84,212.8,69,9.58,10.4,5,2.81,2,0,0,0.4936033950700187
1534,41,67,1,0,0,0,284.5,104,48.37,88.6,71,7.53,171.4,93,7.71,12.5,4,3.38,1,0,1,0.6661053392583589
1535,50,142,1,0,0,0,131.7,85,22.39,239.6,118,20.37,235.1,77,10.58,8.9,3,2.4,1,0,0,0.2213192986505818
1536,40,183,1,0,1,31,211.9,126,36.02,224.3,125,19.07,226.2,125,10.18,13.8,2,3.73,1,0,0,0.2518286891094529
1537,9,202,1,0,0,0,168.9,88,28.71,235.8,98,20.04,273.2,108,12.29,14.6,3,3.94,3,0,1,0.648748133335129
1538,18,24,1,1,0,0,230.5,126,39.19,184.7,128,15.7,159.1,152,7.16,10.6,3,2.86,1,0,1,0.9099838652173885
1539,9,36,2,0,0,0,195.5,77,33.24,156.3,108,13.29,217.8,133,9.8,7.3,2,1.97,1,0,0,0.3907000468543054
1540,48,167,1,0,0,0,112.3,101,19.09,204.8,140,17.41,141.2,118,6.35,13.3,2,3.59,1,0,0,0.18162187625335
1541,14,118,1,0,0,0,103.6,107,17.61,82.0,149,6.97,169.5,103,7.63,6.6,6,1.78,0,0,0,0.08989535008314074
1542,29,136,1,0,0,0,121.5,80,20.66,220.1,97,18.71,179.5,94,8.08,10.4,5,2.81,1,0,0,0.19971565598574664
1543,40,77,1,0,0,0,175.8,116,29.89,156.2,125,13.28,237.4,106,10.68,5.0,4,1.35,0,0,0,0.19874345003334565
1544,14,85,1,0,0,0,187.0,95,31.79,163.6,136,13.91,212.3,105,9.55,7.9,2,2.13,2,0,1,0.5363851511475874
1545,22,133,1,0,0,0,165.9,98,28.2,161.9,110,13.76,208.9,120,9.4,11.2,11,3.02,2,0,0,0.46921791797144774
1546,37,122,0,0,0,0,152.0,86,25.84,162.8,61,13.84,161.9,98,7.29,9.3,3,2.51,1,0,0,0.269115607288115
1547,45,52,1,1,1,27,207.5,92,35.28,182.8,92,15.54,189.0,68,8.5,9.8,3,2.65,2,0,1,0.8658827571413326
1548,16,136,1,0,0,0,232.9,119,39.59,191.0,103,16.24,222.5,59,10.01,10.7,3,2.89,0,0,0,0.33939631534895237
1549,4,19,0,0,0,0,146.8,99,24.96,190.5,101,16.19,146.1,68,6.57,9.3,2,2.51,0,0,0,0.1462906363733868
1550,24,140,2,0,0,0,201.9,114,34.32,181.7,97,15.44,184.5,122,8.3,12.1,10,3.27,0,0,0,0.25705724846345
1551,50,119,0,0,0,0,121.4,95,20.64,230.9,81,19.63,163.6,103,7.36,13.8,4,3.73,2,0,0,0.3338594352585058
1552,40,139,2,0,0,0,201.8,121,34.31,238.6,89,20.28,174.1,151,7.83,13.5,4,3.65,1,0,0,0.4099847622548844
1553,21,122,2,0,0,0,265.7,130,45.17,47.3,116,4.02,140.3,103,6.31,8.7,1,2.35,3,0,1,0.863892712329344
1554,2,80,1,0,1,34,243.4,96,41.38,102.3,115,8.7,217.8,95,9.8,12.2,3,3.29,1,0,0,0.3346624750797741
1555,48,116,0,0,0,0,152.4,101,25.91,191.0,90,16.24,143.0,96,6.44,11.1,9,3.0,0,0,0,0.1554368160588897
1556,39,87,1,0,0,0,139.7,112,23.75,226.8,62,19.28,168.5,65,7.58,15.1,7,4.08,1,0,0,0.23939981782366393
1557,49,7,2,0,0,0,170.2,83,28.93,137.2,123,11.66,188.0,67,8.46,11.1,7,3.0,2,0,0,0.4828948005083984
1558,6,25,2,0,0,0,144.1,111,24.5,224.8,89,19.11,132.9,110,5.98,13.6,3,3.67,4,1,1,0.7302399731041866
1559,23,133,1,0,0,0,128.9,85,21.91,201.4,93,17.12,275.3,103,12.39,11.1,3,3.0,1,0,0,0.21522682254163558
1560,15,63,2,0,0,0,6.6,107,1.12,359.3,142,30.54,252.5,131,11.36,5.6,3,1.51,0,0,0,0.027870289048753615
1561,20,120,1,0,0,0,94.3,97,16.03,181.5,91,15.43,176.5,149,7.94,9.6,4,2.59,1,0,0,0.1499559392087122
1562,44,39,1,0,1,17,230.7,122,39.22,207.1,85,17.6,208.9,73,9.4,9.2,1,2.48,3,0,1,0.6336720372461266
1563,25,132,1,1,0,0,144.3,70,24.53,231.5,125,19.68,304.3,137,13.69,7.0,2,1.89,1,1,1,0.7710329056637882
1564,35,108,1,0,1,30,126.0,124,21.42,202.4,84,17.2,186.4,99,8.39,8.6,1,2.32,1,0,0,0.10116539447070394
1565,32,155,1,0,0,0,281.6,103,47.87,152.7,82,12.98,196.8,86,8.86,7.4,3,2.0,2,0,1,0.7944901191309433
1566,28,152,0,0,0,0,298.1,113,50.68,228.0,119,19.38,228.1,98,10.26,8.2,4,2.21,4,1,1,0.950722779895486
1567,29,76,2,0,0,0,143.3,98,24.36,309.1,101,26.27,207.3,122,9.33,11.4,3,3.08,2,0,0,0.3985534860453227
1568,29,95,2,0,0,0,88.0,81,14.96,145.9,109,12.4,237.7,90,10.7,9.8,2,2.65,2,0,0,0.24661986532434851
1569,24,120,0,0,0,0,121.0,139,20.57,270.4,121,22.98,141.0,90,6.35,5.3,8,1.43,1,0,0,0.1986984771396468
1570,44,51,0,0,1,0,212.9,80,36.19,236.1,57,20.07,187.6,99,8.44,8.8,4,2.38,2,0,0,0.4067147772122554
1571,46,61,1,0,0,0,217.5,116,36.98,258.5,108,21.97,210.4,99,9.47,8.7,3,2.35,1,0,0,0.45913869805581564
1572,23,17,1,0,0,0,138.1,115,23.48,196.5,55,16.7,213.9,100,9.63,11.7,4,3.16,1,0,0,0.23570421615443934
1573,3,98,0,0,1,40,212.1,90,36.06,233.9,110,19.88,234.0,84,10.53,7.1,4,1.92,0,0,0,0.14369920397748334
1574,28,181,2,0,1,16,196.0,85,33.32,107.1,119,9.1,205.9,110,9.27,9.7,1,2.62,1,0,0,0.21557344108058865
1575,39,114,1,0,1,23,186.2,95,31.65,258.3,129,21.96,183.9,93,8.28,7.8,6,2.11,0,0,0,0.10762868437284501
1576,35,111,0,1,0,0,145.8,106,24.79,172.5,143,14.66,143.9,123,6.48,11.9,4,3.21,1,0,1,0.774392457515489
1577,15,160,2,0,1,33,137.0,100,23.29,203.5,82,17.3,218.7,64,9.84,5.8,4,1.57,2,0,0,0.20660782657752874
1578,33,58,0,0,0,0,191.3,120,32.52,216.4,124,18.39,100.3,132,4.51,8.6,9,2.32,3,0,1,0.7107855141950634
1579,38,71,1,0,0,0,232.7,97,39.56,208.2,85,17.7,194.3,113,8.74,10.2,7,2.75,1,0,1,0.5075071702972481
1580,23,89,2,0,0,0,86.0,105,14.62,215.5,102,18.32,185.7,83,8.36,8.2,3,2.21,3,0,0,0.39086917237285457
1581,2,71,0,0,1,24,139.8,58,23.77,253.8,110,21.57,252.8,113,11.38,11.1,6,3.0,1,0,0,0.11832852499885359
1582,50,141,0,0,0,0,301.4,87,51.24,269.2,111,22.88,148.6,95,6.69,14.4,5,3.89,0,1,1,0.5517085406092253
1583,37,1,1,0,0,0,195.0,81,33.15,266.2,123,22.63,213.9,132,9.63,11.1,6,3.0,0,0,0,0.24061440596628822
1584,12,50,2,0,0,0,202.0,106,34.34,174.7,70,14.85,152.9,92,6.88,6.0,6,1.62,4,0,1,0.8499518438490141
1585,28,38,1,1,0,0,211.6,87,35.97,106.9,68,9.09,239.2,99,10.76,14.1,11,3.81,0,1,1,0.7980005471849169
1586,19,110,0,0,0,0,272.5,113,46.33,288.9,113,24.56,172.4,96,7.76,10.1,5,2.73,2,1,1,0.774894307458326
1587,31,77,1,1,0,0,323.7,106,55.03,139.2,99,11.83,204.4,89,9.2,8.5,3,2.3,6,1,1,0.9990842286169985
1588,11,155,0,0,0,0,214.2,121,36.41,199.5,68,16.96,216.8,132,9.76,11.7,10,3.16,3,0,1,0.7669626956987498
1589,43,65,1,0,0,0,143.6,98,24.41,187.7,96,15.95,200.2,104,9.01,9.3,2,2.51,3,1,1,0.5722157176583702
